,year,total-prec(mm),stnid,total-snow(mm),total-rain(mm),Prov,station's name,lat (deg),long (deg),elev (m),stns joined,mean-temp(celsius)
223,1941,420.6,1017230,3.4,417.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.7
224,1942,366.1,1017230,22.2,343.9,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.5
225,1943,418.9,1017230,101.5,317.3,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,1.9
226,1944,366.0,1017230,0.0,366.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.4
227,1945,379.0,1017230,4.6,374.5,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.1
228,1946,531.4,1017230,19.0,512.4,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.3
229,1947,603.1,1017230,77.2,525.8,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.3
230,1948,706.5,1017230,5.3,701.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.4
231,1949,497.7,1017230,149.6,348.1,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,-0.3
232,1950,634.4,1017230,205.5,429.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,-0.4
233,1951,756.8,1017230,84.1,672.7,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.0
234,1952,533.7,1017230,115.0,418.7,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,1.3
235,1953,899.2,1017230,20.6,878.6,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.0
236,1954,849.1,1017230,131.0,718.1,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.7
237,1955,366.5,1017230,39.5,327.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.9
238,1956,450.6,1017230,64.5,386.1,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,1.1
239,1957,491.9,1017230,113.3,378.6,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,1.0
240,1958,679.2,1017230,0.0,679.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.5
241,1959,484.2,1017230,67.2,416.9,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.1
242,1960,555.0,1017230,9.6,545.4,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.7
243,1961,646.4,1017230,0.0,646.4,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.8
244,1962,410.2,1017230,51.4,358.8,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.2
245,1963,494.0,1017230,4.4,489.5,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.1
246,1964,719.8,1017230,13.2,706.6,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.2
247,1965,496.1,1017230,132.9,363.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.0
248,1966,591.3,1017230,159.8,431.6,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.2
249,1967,744.0,1017230,10.7,733.3,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.8
250,1968,736.5,1017230,59.7,676.9,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.8
251,1969,595.4,1017230,239.5,355.9,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,-0.1
252,1970,585.1,1017230,17.7,567.4,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.3
253,1971,647.7,1017230,135.0,512.7,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.7
254,1972,594.4,1017230,138.4,456.1,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,1.3
255,1973,691.1,1017230,40.4,650.7,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.1
256,1974,832.2,1017230,47.5,784.6,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.3
257,1975,590.3,1017230,107.4,482.9,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.7
258,1976,780.8,1017230,74.8,706.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.3
259,1977,317.9,1017230,17.0,300.9,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.3
260,1978,427.6,1017230,52.6,375.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.2
261,1979,406.9,1017230,25.8,381.1,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,1.4
262,1980,827.2,1017230,69.3,757.9,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.9
263,1981,629.6,1017230,39.6,590.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.6
264,1982,755.5,1017230,87.3,668.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.4
265,1983,761.3,1017230,0.9,760.4,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.6
266,1984,416.8,1017230,24.1,392.7,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.9
267,1985,289.2,1017230,66.9,222.3,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,1.7
268,1986,607.4,1017230,85.2,522.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.8
269,1987,434.1,1017230,30.6,403.5,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.2
270,1988,420.4,1017230,17.4,403.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.5
271,1989,398.4,1017230,73.8,324.6,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.1
272,1990,605.4,1017230,75.1,530.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.7
273,1991,557.8,1017230,82.5,475.3,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.2
274,1992,666.6,1017230,5.5,661.1,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,5.4
275,1993,250.0,1017230,70.8,179.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,1.2
276,1994,493.9,1017230,25.7,468.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.4
277,1995,682.3,1017230,29.9,652.4,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.9
278,1996,623.3,1017230,62.7,560.5,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.3
279,1997,699.5,1017230,110.5,589.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.8
280,1998,581.3,1017230,26.9,554.4,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.3
281,1999,1063.9,1017230,46.2,1017.7,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.5
282,2000,504.2,1017230,33.7,470.5,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.5
283,2001,369.1,1017230,48.5,320.6,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.4
284,2002,649.2,1017230,50.9,598.3,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.5
285,2003,520.9,1017230,9.7,511.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.9
286,2004,425.0,1017230,51.2,373.8,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.7
287,2005,539.5,1017230,81.4,458.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.9
288,2006,682.8,1017230,5.0,677.7,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.3
289,2007,636.6,1017230,30.4,606.2,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.9
290,2008,540.9,1017230,79.2,461.7,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.1
291,2009,304.2,1017230,152.2,152.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,1.9
292,2010,474.2,1017230,10.6,463.7,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.3
293,2011,582.5,1017230,59.5,523.0,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.8
294,2012,482.2,1017230,25.4,456.8,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.2
295,2013,438.9,1017230,33.4,405.5,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,3.4
296,2014,404.4,1017230,59.3,345.1,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,2.8
297,2015,516.3,1017230,0.0,516.3,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,5.5
298,2016,767.3,1017230,17.4,749.9,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,4.6
299,2017,420.9,1017230,114.5,306.4,BC,SHAWNIGAN LAKE,48.646947222222224,-123.62640833333332,138,No,1.4
300,1958,-9999.9,1021480,-9999.9,-9999.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,-9999.9
301,1959,772.0,1021480,56.1,715.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.2
302,1960,706.0,1021480,17.9,688.1,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.0
303,1961,996.1,1021480,18.4,977.7,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.9
304,1962,618.9,1021480,100.6,518.2,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.7
305,1963,846.9,1021480,33.8,813.1,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.9
306,1964,910.6,1021480,76.8,833.8,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.6
307,1965,666.0,1021480,183.8,482.1,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,2.3
308,1966,814.4,1021480,115.0,699.4,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.6
309,1967,1098.9,1021480,25.8,1073.2,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.6
310,1968,1072.8,1021480,64.3,1008.4,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.9
311,1969,654.4,1021480,218.5,435.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,0.2
312,1970,551.5,1021480,24.0,527.5,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.7
313,1971,891.5,1021480,111.8,779.7,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,2.3
314,1972,728.5,1021480,245.2,483.3,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,0.9
315,1973,792.5,1021480,33.3,759.3,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,2.8
316,1974,1046.1,1021480,80.0,966.0,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.3
317,1975,791.5,1021480,128.4,663.1,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,2.7
318,1976,786.6,1021480,71.6,715.0,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.4
319,1977,563.9,1021480,4.8,559.1,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.8
320,1978,471.4,1021480,116.1,355.3,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,2.6
321,1979,792.2,1021480,78.9,713.3,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,1.5
322,1980,895.3,1021480,40.1,855.2,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.6
323,1981,751.1,1021480,43.6,707.5,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.9
324,1982,913.6,1021480,127.1,786.5,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,2.6
325,1983,1112.6,1021480,0.0,1112.6,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,5.0
326,1984,736.8,1021480,28.6,708.2,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.6
327,1985,455.3,1021480,31.7,423.6,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,2.7
328,1986,677.6,1021480,26.8,650.8,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.6
329,1987,792.3,1021480,5.2,787.0,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,5.0
330,1988,764.9,1021480,10.6,754.3,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.1
331,1989,685.9,1021480,54.4,631.6,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,2.5
332,1990,797.9,1021480,52.0,745.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.0
333,1991,804.1,1021480,101.9,702.2,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.1
334,1992,1087.5,1021480,1.0,1086.5,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,5.7
335,1993,415.2,1021480,28.4,386.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,2.3
336,1994,1022.9,1021480,19.3,1003.5,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.7
337,1995,856.9,1021480,27.8,829.1,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.7
338,1996,789.1,1021480,26.5,762.6,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.6
339,1997,695.9,1021480,47.7,648.2,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.2
340,1998,1084.6,1021480,13.1,1071.5,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,5.2
341,1999,1324.5,1021480,40.3,1284.2,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.4
342,2000,678.0,1021480,54.6,623.4,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.1
343,2001,438.4,1021480,39.1,399.4,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.4
344,2002,786.8,1021480,5.1,781.7,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.4
345,2003,719.1,1021480,1.9,717.2,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,5.8
346,2004,847.2,1021480,81.5,765.7,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.9
347,2005,710.5,1021480,27.8,682.7,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.8
348,2006,992.4,1021480,37.8,954.7,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.8
349,2007,1110.7,1021480,87.8,1022.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.4
350,2008,921.8,1021480,97.3,824.6,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.7
351,2009,538.2,1021480,160.0,378.2,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,2.6
352,2010,802.7,1021480,10.9,791.8,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,5.2
353,2011,1019.9,1021480,93.3,926.6,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,3.6
354,2012,730.9,1021480,21.4,709.5,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,4.1
355,2013,-9999.9,1021480,-9999.9,-9999.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,-9999.9
356,2014,-9999.9,1021480,-9999.9,-9999.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,-9999.9
357,2015,-9999.9,1021480,-9999.9,-9999.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,-9999.9
358,2016,-9999.9,1021480,-9999.9,-9999.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,5.3
359,2017,-9999.9,1021480,-9999.9,-9999.9,BC,CHATHAM POINT,50.33319444444446,-125.44555555555556,23,Yes,-9999.9
360,1936,-9999.9,1021830,-10.0,-10.0,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.9
361,1937,411.7,1021830,99.2,312.5,BC,COMOX ,49.71666666666667,-124.9,26,Yes,1.0
362,1938,406.3,1021830,157.8,248.5,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.6
363,1939,467.9,1021830,27.1,440.9,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.2
364,1940,687.4,1021830,5.2,682.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,5.4
365,1941,-9999.9,1021830,-9999.9,-9999.9,BC,COMOX ,49.71666666666667,-124.9,26,Yes,-9999.9
366,1942,385.1,1021830,5.5,379.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.0
367,1943,-9999.9,1021830,-9999.9,-9999.9,BC,COMOX ,49.71666666666667,-124.9,26,Yes,-9999.9
368,1944,353.7,1021830,0.0,353.7,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.8
369,1945,355.4,1021830,2.7,352.7,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.9
370,1946,555.7,1021830,1.7,554.0,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.2
371,1947,362.9,1021830,65.3,297.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.3
372,1948,609.1,1021830,25.0,584.1,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.2
373,1949,321.9,1021830,141.7,180.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,0.1
374,1950,656.8,1021830,351.8,304.9,BC,COMOX ,49.71666666666667,-124.9,26,Yes,-0.6
375,1951,597.5,1021830,115.8,481.7,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.0
376,1952,488.4,1021830,108.9,379.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,1.9
377,1953,580.7,1021830,34.0,546.8,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.4
378,1954,620.9,1021830,104.4,516.5,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.9
379,1955,472.5,1021830,38.0,434.5,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.7
380,1956,538.8,1021830,55.2,483.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.0
381,1957,444.9,1021830,119.8,325.1,BC,COMOX ,49.71666666666667,-124.9,26,Yes,1.8
382,1958,1017.8,1021830,1.7,1016.0,BC,COMOX ,49.71666666666667,-124.9,26,Yes,5.7
383,1959,650.8,1021830,83.5,567.3,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.2
384,1960,595.9,1021830,4.4,591.5,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.7
385,1961,737.1,1021830,18.1,719.0,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.7
386,1962,416.8,1021830,82.9,333.9,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.8
387,1963,438.7,1021830,13.3,425.4,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.7
388,1964,628.6,1021830,55.3,573.3,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.4
389,1965,480.2,1021830,217.5,262.7,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.4
390,1966,582.6,1021830,108.3,474.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.6
391,1967,592.6,1021830,21.5,571.1,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.7
392,1968,667.0,1021830,106.2,560.7,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.2
393,1969,564.4,1021830,184.3,380.0,BC,COMOX ,49.71666666666667,-124.9,26,Yes,0.6
394,1970,508.0,1021830,17.6,490.4,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.7
395,1971,475.5,1021830,102.7,372.8,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.0
396,1972,443.2,1021830,186.1,257.1,BC,COMOX ,49.71666666666667,-124.9,26,Yes,1.4
397,1973,604.1,1021830,53.8,550.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.9
398,1974,633.8,1021830,39.8,593.9,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.6
399,1975,498.4,1021830,127.2,371.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.9
400,1976,370.0,1021830,29.7,340.3,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.7
401,1977,305.1,1021830,14.0,291.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.8
402,1978,504.3,1021830,148.8,355.5,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.9
403,1979,429.2,1021830,33.5,395.8,BC,COMOX ,49.71666666666667,-124.9,26,Yes,1.9
404,1980,619.3,1021830,76.5,542.8,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.7
405,1981,493.5,1021830,44.5,449.0,BC,COMOX ,49.71666666666667,-124.9,26,Yes,5.0
406,1982,572.6,1021830,67.0,505.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.0
407,1983,648.2,1021830,0.0,648.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,5.2
408,1984,432.7,1021830,23.7,409.0,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.7
409,1985,203.9,1021830,25.3,178.5,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.5
410,1986,494.9,1021830,39.7,455.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.5
411,1987,634.9,1021830,4.3,630.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,5.3
412,1988,384.2,1021830,3.1,381.1,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.1
413,1989,338.5,1021830,53.9,284.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.8
414,1990,406.2,1021830,32.9,373.4,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.2
415,1991,533.3,1021830,69.0,464.3,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.4
416,1992,684.7,1021830,0.6,684.1,BC,COMOX ,49.71666666666667,-124.9,26,Yes,5.6
417,1993,257.2,1021830,55.9,201.3,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.1
418,1994,648.7,1021830,12.1,636.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.7
419,1995,571.8,1021830,26.7,545.0,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.4
420,1996,530.2,1021830,43.6,486.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.8
421,1997,430.4,1021830,96.0,334.4,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.1
422,1998,568.1,1021830,14.8,553.3,BC,COMOX ,49.71666666666667,-124.9,26,Yes,5.1
423,1999,812.8,1021830,27.9,784.8,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.4
424,2000,346.1,1021830,34.5,311.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.8
425,2001,286.6,1021830,33.0,253.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.9
426,2002,506.4,1021830,20.8,485.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.1
427,2003,486.5,1021830,0.3,486.1,BC,COMOX ,49.71666666666667,-124.9,26,Yes,5.1
428,2004,558.5,1021830,77.0,481.5,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.4
429,2005,365.0,1021830,19.8,345.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.7
430,2006,638.1,1021830,12.9,625.3,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.4
431,2007,502.9,1021830,26.8,476.1,BC,COMOX ,49.71666666666667,-124.9,26,Yes,4.2
432,2008,420.5,1021830,65.2,355.4,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.5
433,2009,227.9,1021830,90.3,137.6,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.2
434,2010,517.8,1021830,13.9,503.9,BC,COMOX ,49.71666666666667,-124.9,26,Yes,5.0
435,2011,585.2,1021830,25.2,560.0,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.6
436,2012,399.3,1021830,8.5,390.8,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.9
437,2013,467.3,1021830,29.1,438.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.9
438,2014,310.4,1021830,42.4,267.9,BC,COMOX ,49.71666666666667,-124.9,26,Yes,3.1
439,2015,551.6,1021830,0.4,551.2,BC,COMOX ,49.71666666666667,-124.9,26,Yes,6.0
440,2016,755.3,1021830,10.0,745.3,BC,COMOX ,49.71666666666667,-124.9,26,Yes,5.0
441,2017,308.8,1021830,90.8,217.9,BC,COMOX ,49.71666666666667,-124.9,26,Yes,2.3
442,1947,396.5,1021960,8.9,387.6,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,-9999.9
443,1948,622.5,1021960,12.6,609.9,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,-9999.9
444,1949,254.5,1021960,49.9,204.6,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,-9999.9
445,1950,590.8,1021960,282.7,308.1,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,-9999.9
446,1951,637.5,1021960,70.0,567.5,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,-9999.9
447,1952,-9999.9,1021960,-9999.9,-9999.9,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,-9999.9
448,1953,603.2,1021960,20.0,583.3,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,3.5
449,1954,578.7,1021960,105.9,472.8,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,1.9
450,1955,338.9,1021960,7.6,331.3,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,2.9
451,1956,-9999.9,1021960,-9999.9,-9999.9,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,-9999.9
452,1957,454.8,1021960,56.7,398.1,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,0.4
453,1958,-9999.9,1021960,-9999.9,-9999.9,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,-9999.9
454,1959,612.8,1021960,46.8,566.0,BC,CORTES ISLAND TIBER BAY,50.07138888888889,-124.94944444444445,15,Yes,2.5
